age,overall_rating,potential,wage,international_reputation(1-5),skill_moves(1-5),release_clause_euro,club_rating,contract_end_year,national_rating,crossing,finishing,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,reactions,shot_power,stamina,long_shots,positioning,vision,penalties,composure,traits,body_type_Normal,body_type_Stocky,preferred_foot_Right
27,72,72,0.03368794326241135,1,3,0.027758767611386084,73,21,0.0,73,44,74,76,71,64,73,51,75,73,77,46,76,75,77,69,81,2,1,0,1
27,68,68,0.015957446808510637,1,4,0.006565498240517116,70,21,0.0,64,62,64,57,71,54,45,57,68,58,66,66,59,66,62,48,55,1,1,0,0
19,50,63,0.0,1,2,0.0003797127428947357,62,19,0.0,28,24,27,22,20,22,25,20,34,43,31,60,24,23,27,33,38,0,1,0,1
29,77,77,0.04609929078014184,2,4,0.0639639361199539,72,20,0.0,76,68,78,46,74,80,80,78,76,76,80,72,81,76,80,63,74,4,1,0,0
23,64,69,0.0,1,3,0.0037176526688065983,64,19,0.0,58,56,66,49,63,56,41,64,65,55,63,70,56,56,58,39,56,1,0,0,1
22,60,70,0.0,1,2,0.0018014278965238623,67,23,0.0,40,19,57,27,42,33,28,56,53,53,42,52,28,23,35,39,44,0,1,0,1
28,73,73,0.028368794326241134,1,3,0.020252818042536657,76,19,0.0,70,57,68,64,76,70,67,65,69,72,73,90,70,68,63,65,73,2,1,0,1
31,74,74,0.03900709219858156,1,4,0.04630287831089643,74,21,0.0,74,57,75,55,74,81,76,73,75,78,71,67,75,73,75,69,72,2,1,0,0
21,65,76,0.005319148936170213,1,3,0.0047993924596113685,72,19,0.0,46,66,59,66,67,56,46,51,68,53,65,60,63,58,52,65,58,0,0,0,1
20,63,75,0.0,1,2,0.005240918904837805,69,20,0.0,49,67,53,55,62,48,39,48,64,62,55,51,57,70,49,71,51,0,0,0,1
31,63,63,0.005319148936170213,1,2,0.0019118095078304715,67,19,0.0,61,46,63,41,55,51,43,62,58,61,66,87,44,52,59,50,62,1,0,0,0
24,62,66,0.0,1,2,0.002560853382313334,65,21,0.0,60,45,57,39,56,53,55,53,60,59,47,69,50,51,55,61,61,0,0,0,0
21,61,70,0.0035460992907801418,1,3,0.0047993924596113685,67,19,0.0,51,51,65,45,69,55,52,56,66,62,66,51,44,51,55,51,64,0,1,0,1
24,64,71,0.0,1,2,0.0033026178102937473,64,20,0.0,64,34,57,34,62,43,38,47,64,58,49,76,45,44,36,38,51,1,1,0,0
26,67,70,0.0035460992907801418,1,3,0.005682445350064242,68,20,0.0,43,67,68,34,63,36,32,66,66,64,43,80,68,65,66,42,55,0,1,0,0
23,61,67,0.0,1,3,0.0021855559038708623,66,20,0.0,48,51,64,52,65,48,37,61,65,59,60,67,61,48,60,48,55,0,0,0,1
24,73,78,0.0,1,2,0.05292577498929298,75,23,0.0,50,62,76,66,74,68,77,75,76,72,72,65,72,67,74,64,74,0,1,0,1
23,61,70,0.0,1,1,0.0021193269370868967,69,19,0.0,20,13,31,12,20,13,15,28,27,48,23,23,16,11,39,21,49,0,1,0,1
23,56,64,0.0,1,2,0.0007770865435985288,62,19,0.0,57,55,45,52,58,56,37,40,57,37,56,66,44,54,54,56,56,0,0,0,0
26,73,78,0.008865248226950355,1,2,0.03129097917319758,71,21,0.0,26,35,67,28,42,21,26,68,64,67,33,80,21,28,35,37,58,0,0,1,1
21,58,64,0.0,1,2,0.001174460344302322,64,20,0.0,32,59,41,44,58,37,30,32,57,51,53,50,50,58,47,60,54,0,1,0,1
21,61,74,0.0017730496453900709,1,3,0.0047993924596113685,71,19,0.0,57,55,57,58,64,50,48,55,63,58,63,52,61,56,55,51,57,0,0,0,0
25,66,70,0.0017730496453900709,1,2,0.004349035485480403,65,20,0.0,23,15,57,15,28,12,21,46,34,59,29,67,13,17,14,19,59,0,1,0,1
24,79,84,0.024822695035460994,2,5,0.15580143672705277,79,23,0.0,76,67,73,55,85,78,76,67,80,79,68,84,64,75,72,56,78,3,1,0,0
36,66,66,0.0017730496453900709,1,3,0.0017351989297398967,67,19,0.0,70,60,64,69,69,73,75,59,70,58,69,33,68,64,65,58,68,3,1,0,1
23,65,73,0.005319148936170213,1,3,0.0061239717952906786,69,22,0.0,26,69,66,62,63,31,29,39,64,62,65,49,64,61,54,60,55,0,1,0,1
21,60,71,0.0035460992907801418,1,1,0.0027242181670471153,84,21,0.0,14,8,16,7,6,11,12,17,17,60,21,28,9,8,33,18,40,0,0,0,1
20,67,77,0.0035460992907801418,1,3,0.0047993924596113685,73,19,0.0,58,65,68,30,67,41,45,69,71,61,40,46,66,64,63,47,55,0,0,0,0
27,64,65,0.0017730496453900709,1,2,0.0026182518201927703,65,19,77.0,62,40,57,51,60,62,71,49,58,59,60,73,55,63,56,50,61,0,1,0,0
35,83,83,0.1400709219858156,3,2,0.05999019811291597,80,19,0.0,57,50,81,74,64,62,71,80,77,80,81,73,72,55,73,80,90,2,1,0,1
28,71,73,0.008865248226950355,1,2,0.013629921364140105,67,23,0.0,38,47,57,33,45,29,25,53,48,71,38,69,40,39,35,34,58,0,1,0,1
26,69,70,0.012411347517730497,1,4,0.008331604021422863,68,22,0.0,66,61,63,46,71,65,51,57,70,67,58,71,49,71,69,44,64,1,0,0,1
21,59,66,0.0,1,3,0.0015453425582925289,62,20,0.0,51,41,56,41,63,63,43,55,58,58,56,57,40,57,55,46,46,0,1,0,1
27,75,78,0.08687943262411348,1,1,0.051159669208387236,83,22,0.0,21,12,32,8,20,33,21,49,20,59,49,45,19,13,52,41,55,0,0,0,1
31,83,83,0.12056737588652482,3,4,0.18891592011903552,78,21,84.0,87,78,84,77,84,88,82,80,88,75,81,73,80,79,87,74,84,5,1,0,1
22,67,78,0.005319148936170213,1,3,0.010539236247555048,68,23,0.0,51,63,63,38,71,40,58,61,70,58,62,65,57,61,66,45,49,2,0,0,1
31,74,74,0.014184397163120567,1,1,0.030407926282744704,71,21,0.0,9,9,16,9,8,8,19,15,21,68,21,31,8,21,72,16,62,2,1,0,1
21,75,85,0.11170212765957446,1,3,0.0047993924596113685,73,19,0.0,47,78,64,62,68,50,42,41,73,74,75,66,64,77,61,72,73,1,0,0,1
33,71,71,0.015957446808510637,1,1,0.0087731304666493,76,19,0.0,14,13,23,11,14,15,14,33,21,68,21,38,14,15,22,16,51,2,1,0,1
30,71,71,0.012411347517730497,1,3,0.0047993924596113685,71,19,0.0,67,71,66,75,72,80,66,55,76,72,79,31,77,70,68,68,69,1,0,0,1
25,66,68,0.0035460992907801418,1,3,0.005682445350064242,70,19,0.0,53,49,66,46,62,23,29,69,68,64,68,79,57,58,61,47,65,1,0,0,1
36,80,80,0.03900709219858156,2,4,0.043212193194311375,75,20,0.0,66,85,72,74,78,78,73,70,80,77,77,77,75,82,72,82,84,2,1,0,1
29,66,66,0.0035460992907801418,1,2,0.0033026178102937473,68,19,0.0,28,25,61,30,44,33,33,66,49,59,42,67,30,26,41,40,64,2,1,0,0
24,79,83,0.1400709219858156,2,2,0.0047993924596113685,79,19,84.0,49,47,63,47,50,60,59,60,63,74,63,63,49,53,59,59,67,1,1,0,1
25,72,75,0.014184397163120567,1,3,0.027758767611386084,70,19,0.0,59,73,60,60,73,49,60,48,68,66,74,75,63,71,56,64,64,3,1,0,1
30,68,68,0.012411347517730497,1,2,0.005240918904837805,65,23,0.0,25,37,48,24,40,29,27,54,51,62,31,70,29,32,27,26,60,0,0,1,0
23,75,81,0.12056737588652482,2,3,0.0047993924596113685,77,19,0.0,65,77,68,74,75,81,77,49,81,73,81,57,75,77,56,69,65,1,1,0,1
27,72,73,0.010638297872340425,1,3,0.022018923823442404,71,19,0.0,73,54,70,40,77,65,46,56,74,67,59,90,49,64,63,44,70,2,0,0,0
22,72,82,0.0070921985815602835,1,4,0.03747234940636769,69,21,73.0,59,66,68,60,78,65,53,58,74,69,78,79,65,66,69,60,70,2,0,0,1
30,79,79,0.15780141843971632,3,3,0.10061063107374817,79,20,77.0,64,84,65,74,73,67,52,56,77,81,75,66,66,86,70,74,79,3,1,0,1
23,60,69,0.0017730496453900709,1,2,0.002384242804222759,69,20,0.0,57,43,67,39,59,47,42,65,63,65,59,51,41,48,53,48,55,0,1,0,1
24,66,72,0.0017730496453900709,1,3,0.005682445350064242,67,20,0.0,62,65,67,43,65,65,53,63,65,65,64,71,59,66,65,24,58,0,1,0,1
18,63,81,0.0070921985815602835,1,3,0.0047993924596113685,69,20,0.0,59,62,57,47,64,57,63,48,66,50,70,65,56,59,49,59,48,0,0,1,1
29,69,71,0.0,1,2,0.01009770980232861,69,20,0.0,34,42,51,31,46,25,22,57,63,62,56,72,22,32,46,37,66,1,0,0,1
19,53,69,0.0,1,1,0.0007726712791462644,65,20,0.0,11,7,28,8,10,11,12,21,10,36,21,29,7,7,32,15,34,0,0,0,0
20,55,67,0.0035460992907801418,1,2,0.0011170619064228852,71,21,0.0,46,32,47,31,65,33,33,29,34,54,33,56,34,49,40,39,42,0,0,0,1
34,61,61,0.0017730496453900709,1,1,0.0007770865435985288,64,22,0.0,18,11,25,17,10,17,10,27,25,51,19,32,16,19,46,24,28,0,1,0,1
28,70,72,0.005319148936170213,1,1,0.013629921364140105,71,21,0.0,11,10,27,9,10,12,8,21,20,68,18,25,13,8,15,19,21,0,1,0,1
20,54,71,0.0,1,2,0.0012274435177294944,65,19,0.0,33,27,62,32,43,35,38,61,44,50,49,89,34,50,49,45,52,0,0,0,1
28,67,67,0.005319148936170213,1,1,0.004349035485480403,71,21,0.0,14,13,24,14,14,14,12,11,34,64,30,36,19,13,31,11,42,1,1,0,1
31,58,58,0.0,1,1,0.0005607385854375748,64,19,0.0,14,15,25,11,12,11,13,21,16,48,12,37,13,11,33,13,38,2,0,0,0
22,62,70,0.0,1,2,0.0047993924596113685,69,19,0.0,41,47,65,31,55,49,45,62,64,59,48,78,52,53,58,41,61,0,1,0,1
32,67,67,0.0035460992907801418,1,2,0.0031436682900122304,68,19,0.0,72,37,68,59,66,77,76,63,64,64,73,62,58,55,56,66,68,2,1,0,0
27,72,72,0.010638297872340425,1,3,0.022018923823442404,69,22,0.0,73,70,69,49,73,72,69,55,69,66,68,69,70,75,68,63,73,1,1,0,1
27,69,69,0.008865248226950355,1,3,0.0087731304666493,64,20,71.0,43,71,61,55,67,58,60,28,65,62,74,60,66,66,60,73,70,1,1,0,1
35,72,72,0.02304964539007092,1,2,0.007890077576196426,68,21,0.0,51,51,72,39,62,61,62,71,61,72,44,67,41,44,67,63,70,0,1,0,1
35,68,68,0.0070921985815602835,2,3,0.003192236198987138,68,19,0.0,60,65,61,73,66,49,43,51,66,65,75,61,61,70,59,67,70,1,1,0,1
27,64,65,0.0070921985815602835,1,3,0.0031789904056303453,68,20,0.0,61,56,60,43,64,51,56,58,65,59,60,80,63,58,56,47,58,1,0,0,1
25,77,82,0.040780141843971635,1,4,0.11518100376622058,76,19,0.0,56,76,66,71,74,57,35,58,75,77,78,74,69,79,67,62,74,2,1,0,1
27,83,86,0.18439716312056736,3,1,0.1959803432426585,82,23,85.0,9,9,45,10,16,9,8,42,22,77,23,43,14,7,54,23,66,2,1,0,1
20,64,74,0.0,1,2,0.005240918904837805,68,22,0.0,62,39,64,43,60,39,39,59,64,49,48,65,35,29,50,42,55,0,0,0,1
31,66,66,0.0017730496453900709,1,2,0.0022871069862729428,65,21,0.0,42,17,60,24,22,24,25,60,60,65,54,66,32,36,45,25,63,1,1,0,1
21,75,82,0.031914893617021274,1,3,0.07411904436016195,75,22,0.0,61,46,77,53,70,53,52,73,74,74,74,75,65,61,65,58,75,0,1,0,0
24,76,82,0.03900709219858156,1,4,0.08824789060740793,77,21,0.0,62,78,76,70,79,74,76,69,81,75,75,78,64,71,75,56,81,3,0,0,1
22,60,70,0.0017730496453900709,1,2,0.002887582951780897,77,19,0.0,52,27,35,27,55,25,31,23,60,58,26,69,22,44,36,40,54,0,1,0,0
31,76,76,0.030141843971631204,2,2,0.04762745764657574,67,21,0.0,47,28,66,23,51,39,34,67,60,75,69,82,41,50,64,42,71,1,1,0,1
26,62,65,0.0017730496453900709,1,2,0.002560853382313334,64,19,0.0,32,21,47,30,30,28,28,40,38,42,43,72,24,28,18,28,42,0,1,0,1
23,82,86,0.024822695035460994,3,3,0.21982277128488611,79,21,0.0,83,50,79,58,83,85,82,78,82,82,78,86,74,75,60,51,81,4,1,0,0
20,68,79,0.008865248226950355,1,4,0.012305342028460795,75,22,0.0,62,48,64,45,75,57,64,57,71,61,42,84,46,54,63,41,57,0,0,0,1
29,69,69,0.0,1,2,0.007890077576196426,72,21,0.0,59,25,58,26,31,26,31,26,55,76,29,69,29,21,26,32,69,0,1,0,1
32,79,79,0.03546099290780142,3,4,0.10193521040942748,80,20,0.0,77,79,76,65,80,82,80,67,80,84,74,70,81,81,79,74,82,2,1,0,1
21,67,78,0.010638297872340425,1,3,0.012305342028460795,72,19,0.0,54,60,68,54,69,64,66,61,71,62,67,63,58,62,68,62,56,4,0,0,1
24,53,59,0.0,1,2,0.00045477223858322993,66,21,0.0,39,33,55,29,58,40,40,52,60,52,52,60,27,29,53,42,40,0,0,0,1
23,71,76,0.014184397163120567,1,3,0.029083346947065394,71,21,0.0,61,66,64,67,75,77,66,42,75,55,73,66,74,64,69,50,57,2,1,0,1
25,70,75,0.0070921985815602835,1,3,0.016279080035498727,67,21,73.0,52,67,69,64,74,69,60,57,74,66,65,69,63,65,66,62,64,3,1,0,1
23,72,79,0.047872340425531915,1,3,0.040563034522952755,78,23,0.0,74,62,73,74,72,58,54,66,70,74,69,62,74,66,73,57,76,1,0,0,1
21,64,76,0.008865248226950355,1,2,0.0047993924596113685,63,19,0.0,26,26,62,32,49,26,28,49,49,60,36,66,24,26,33,38,65,0,0,0,0
28,64,65,0.0017730496453900709,1,2,0.004172424907389828,67,20,0.0,22,68,61,66,48,50,28,35,57,57,70,64,52,65,58,62,68,2,1,0,1
24,58,64,0.0017730496453900709,1,1,0.001006680295116276,66,20,0.0,13,18,19,17,13,11,12,27,17,52,23,24,15,14,36,18,48,0,0,0,0
22,59,69,0.0,1,2,0.002181140639418598,63,20,0.0,35,60,51,50,63,48,30,47,57,55,56,60,53,50,46,61,47,0,1,0,1
23,55,61,0.0017730496453900709,1,2,0.0011877061376591152,66,19,0.0,49,34,49,44,60,38,39,40,53,73,47,60,34,43,51,47,41,0,0,0,1
19,59,73,0.0,1,2,0.0033511857192686555,63,20,0.0,55,54,64,40,57,48,42,60,59,56,54,68,55,52,53,53,60,0,1,0,1
36,73,73,0.051418439716312055,2,1,0.007890077576196426,79,20,0.0,18,11,39,11,12,13,13,37,31,72,13,30,11,12,40,23,59,1,0,0,1
23,64,74,0.0017730496453900709,1,1,0.0047993924596113685,66,20,0.0,15,15,25,14,15,12,13,21,28,59,26,26,13,7,28,31,42,0,0,0,1
28,70,72,0.040780141843971635,1,2,0.014954500699819415,72,21,0.0,38,42,65,30,48,21,39,65,52,64,54,53,34,54,52,60,61,0,0,1,1
21,67,77,0.0035460992907801418,1,1,0.007007024685743553,72,22,0.0,17,15,22,17,19,20,15,23,18,68,18,32,18,11,25,31,52,0,1,0,1
25,71,76,0.01950354609929078,1,3,0.021577397378215967,71,21,0.0,67,52,76,50,74,55,45,68,73,70,63,76,59,64,72,53,64,2,1,0,0
25,73,75,0.030141843971631204,1,3,0.044536772529990686,72,22,0.0,67,70,68,71,72,65,53,60,67,71,79,84,72,70,64,70,67,2,1,0,1
28,61,61,0.0,1,3,0.001377562509106483,60,21,0.0,56,58,62,52,64,45,33,60,63,44,56,61,54,60,61,50,58,0,0,1,1
19,62,80,0.0,1,1,0.005240918904837805,68,22,0.0,14,9,33,5,17,12,10,38,21,55,34,29,5,8,44,11,50,0,0,0,1
35,72,72,0.01773049645390071,2,3,0.007007024685743553,72,19,0.0,74,33,70,53,69,67,44,61,64,71,69,65,56,62,54,63,75,2,1,0,0
35,67,67,0.014184397163120567,1,2,0.0017705210453580118,75,21,0.0,54,45,66,56,51,72,73,62,55,71,71,44,46,39,51,57,58,2,1,0,1
22,65,73,0.0035460992907801418,1,3,0.0047993924596113685,65,19,0.0,53,52,67,48,66,56,49,67,68,64,60,66,50,60,65,58,67,0,0,0,1
21,58,69,0.0,1,1,0.0011832908732068508,67,20,0.0,10,7,16,7,12,14,15,21,9,45,18,26,6,8,28,16,37,0,1,0,1
30,66,66,0.0035460992907801418,1,3,0.004084119618344541,69,19,0.0,56,59,68,58,63,58,55,59,67,68,67,72,60,67,60,59,66,1,1,0,1
25,66,69,0.0,1,3,0.005682445350064242,65,19,0.0,64,57,61,37,66,57,47,52,60,64,66,78,53,63,57,45,62,2,1,0,1
22,66,76,0.0,1,2,0.0061239717952906786,66,21,0.0,71,45,64,32,54,38,31,54,58,56,42,87,44,53,61,43,56,0,0,0,1
25,66,69,0.005319148936170213,1,2,0.005682445350064242,65,21,0.0,66,68,58,60,67,57,36,47,68,63,67,54,53,59,59,61,48,0,1,0,1
30,67,67,0.0035460992907801418,1,2,0.003783881635590564,65,20,0.0,55,55,70,47,61,58,58,68,66,67,65,80,61,55,62,66,70,0,1,0,1
29,82,82,0.21099290780141844,3,4,0.18450065566677115,79,23,77.0,78,78,78,79,84,79,72,74,85,78,84,78,75,83,77,77,81,5,1,0,1
22,65,74,0.0070921985815602835,1,3,0.0061239717952906786,76,21,0.0,64,31,54,34,65,35,36,52,69,59,34,78,29,52,41,48,59,0,1,0,0
28,69,69,0.008865248226950355,1,3,0.0061239717952906786,63,21,0.0,64,70,63,61,65,63,67,58,67,63,72,82,62,70,56,60,68,4,0,1,0
27,71,73,0.0070921985815602835,1,3,0.016279080035498727,71,19,70.0,47,52,68,34,63,42,32,70,68,68,60,73,59,46,69,46,69,0,0,0,0
23,70,80,0.0035460992907801418,1,1,0.015396027145045852,77,20,71.0,29,14,25,15,13,16,12,23,25,65,31,40,20,18,41,21,60,1,1,0,1
23,67,73,0.008865248226950355,1,1,0.0047993924596113685,68,21,0.0,21,15,46,15,20,20,9,44,35,61,36,28,17,12,55,28,59,1,1,0,1
20,58,68,0.0,1,2,0.0011832908732068508,63,20,0.0,48,29,63,27,53,39,33,55,58,54,46,71,32,47,41,40,48,0,0,0,1
23,60,65,0.0017730496453900709,1,2,0.001580664673910644,65,19,0.0,57,49,54,36,59,48,33,49,58,53,49,65,42,53,58,58,51,0,0,0,1
30,66,66,0.01773049645390071,1,1,0.003510135239550173,69,19,0.0,13,13,32,12,15,12,18,22,23,60,22,30,15,7,27,19,35,1,1,0,1
22,68,79,0.015957446808510637,1,3,0.014071447809366542,70,19,0.0,51,56,73,44,64,52,61,66,68,67,72,64,71,59,67,46,65,0,1,0,1
27,58,59,0.0,1,2,0.0006446286100305978,62,21,0.0,44,39,62,35,50,27,32,57,54,57,53,76,50,44,54,31,39,0,0,0,1
26,66,68,0.0017730496453900709,1,2,0.005240918904837805,67,20,0.0,30,45,64,29,52,60,59,55,63,68,48,71,56,62,60,35,57,0,1,0,1
31,65,65,0.0,1,2,0.0020310216480416096,64,23,0.0,68,21,62,27,55,28,28,52,58,59,59,82,20,35,37,43,53,1,1,0,1
25,71,75,0.0549645390070922,1,3,0.02687571472093321,77,20,0.0,62,74,62,62,67,53,67,57,70,72,76,57,67,68,60,75,65,2,0,1,1
27,73,74,0.024822695035460994,1,3,0.03261555850887689,71,21,0.0,66,70,61,76,73,68,66,59,67,69,81,81,80,72,73,68,76,2,0,1,0
27,75,75,0.01773049645390071,2,3,0.0047993924596113685,74,19,0.0,77,68,75,69,75,73,69,73,76,75,67,55,68,73,78,66,68,1,1,0,1
21,59,68,0.0,1,2,0.0017528599875489543,63,19,0.0,54,27,59,36,57,50,30,56,58,54,55,57,31,39,45,46,51,0,1,0,0
22,75,84,0.07092198581560284,1,3,0.08824789060740793,82,22,0.0,68,68,72,68,82,70,62,65,77,64,70,68,71,68,74,60,65,0,0,0,0
31,65,65,0.0070921985815602835,1,2,0.002503454944433897,67,19,0.0,65,54,64,56,61,71,38,59,63,56,51,69,52,54,58,49,55,3,1,0,0
24,73,78,0.010638297872340425,1,4,0.040563034522952755,71,20,0.0,68,66,69,48,80,67,65,61,79,62,70,47,64,66,63,61,66,2,0,0,1
39,66,66,0.0035460992907801418,1,1,0.00024283954487454027,71,21,0.0,18,13,29,14,14,18,14,31,23,71,23,21,13,17,42,21,46,0,0,0,1
29,61,61,0.0,1,2,0.0013245793356793105,67,19,0.0,51,59,61,65,58,61,52,50,64,61,60,66,54,64,59,55,59,0,1,0,1
25,70,74,0.012411347517730497,1,1,0.009656183357102173,71,23,70.0,15,13,17,12,16,14,12,20,16,60,19,30,13,14,28,14,52,2,1,0,0
24,54,58,0.0,1,1,0.0002958227183017127,65,21,0.0,14,9,19,7,9,13,11,24,12,50,22,24,8,5,26,18,34,0,0,0,1
25,66,70,0.0,1,2,0.0047993924596113685,68,19,0.0,28,13,48,17,41,23,22,40,50,59,29,53,15,21,18,30,62,0,1,0,1
24,65,71,0.0017730496453900709,1,4,0.005682445350064242,71,21,0.0,59,58,62,42,66,48,45,55,64,59,62,65,58,61,54,55,56,0,1,0,1
28,75,75,0.0425531914893617,2,3,0.052484248544066546,75,20,0.0,69,60,76,72,76,64,50,69,75,75,76,88,74,74,70,58,73,0,1,0,1
25,69,73,0.0070921985815602835,1,1,0.0087731304666493,71,19,0.0,14,13,27,17,19,18,15,24,24,68,21,39,17,20,45,24,57,0,1,0,1
30,65,65,0.005319148936170213,1,2,0.002503454944433897,65,19,0.0,62,48,63,52,62,59,54,53,61,62,59,74,53,53,54,45,57,0,0,0,0
20,67,83,0.0070921985815602835,1,3,0.016279080035498727,70,21,0.0,63,30,64,29,66,41,42,47,67,60,40,71,30,50,41,44,66,1,0,0,0
27,66,67,0.0,1,2,0.0047993924596113685,64,21,0.0,61,64,59,57,72,49,21,43,62,60,62,81,51,63,55,57,61,0,0,0,1
18,66,80,0.0035460992907801418,1,4,0.010539236247555048,65,22,0.0,58,57,67,45,69,54,38,62,66,63,56,71,51,67,68,45,64,1,0,0,1
22,68,75,0.010638297872340425,1,3,0.01009770980232861,68,22,0.0,48,70,58,53,64,43,27,36,68,73,57,69,49,72,54,71,65,2,0,0,1
20,71,85,0.01773049645390071,1,4,0.0555749336606516,75,23,0.0,55,70,68,60,78,61,36,57,74,64,69,60,59,72,67,55,72,1,0,0,1
30,76,76,0.05319148936170213,2,3,0.04497829897521712,76,20,0.0,82,49,76,64,74,59,68,74,74,75,85,78,76,71,68,66,75,2,1,0,0
18,54,66,0.0,1,2,0.0006976117834577702,65,21,0.0,48,52,47,32,59,43,34,26,53,50,47,53,51,51,47,55,41,0,1,0,1
32,64,64,0.005319148936170213,1,2,0.00373972899106792,67,19,0.0,61,66,60,58,63,52,48,50,59,62,67,63,60,67,66,54,63,1,1,0,1
23,64,72,0.0,1,2,0.0038766021890881152,66,23,0.0,56,33,58,29,48,47,25,56,61,57,44,76,25,70,51,30,56,2,1,0,1
22,61,70,0.0,1,1,0.002194386432775391,71,21,0.0,15,9,27,10,11,11,14,28,13,57,27,17,6,7,34,19,40,0,1,0,1
24,71,75,0.012411347517730497,1,3,0.029966399837518268,70,20,0.0,44,72,61,68,69,44,29,44,68,73,68,68,52,72,47,70,52,2,1,0,1
25,64,67,0.0035460992907801418,1,3,0.004357866014384932,65,20,0.0,57,48,68,47,64,45,56,65,66,56,58,79,57,44,64,49,62,2,0,0,1
24,75,82,0.015957446808510637,1,2,0.0047993924596113685,73,20,74.0,33,25,64,35,44,31,32,38,59,72,40,66,30,30,33,40,72,0,1,0,1
36,67,67,0.0035460992907801418,2,2,0.0009360360638800461,67,23,0.0,57,53,75,39,46,30,31,69,57,56,46,51,59,44,67,29,76,0,1,0,1
18,58,74,0.0,1,3,0.002565268646765598,64,19,0.0,53,50,54,49,60,57,51,52,57,50,56,65,52,51,57,48,52,2,0,0,1
23,59,66,0.0,1,2,0.0013510709223928967,62,22,0.0,63,55,63,53,62,54,36,64,64,48,52,55,53,43,56,41,44,0,1,0,0
26,63,66,0.0,1,2,0.0027727860760220235,65,21,0.0,47,53,65,42,58,44,38,55,66,67,51,50,57,58,66,36,58,0,1,0,1
23,78,85,0.08156028368794327,1,2,0.11606405665667345,79,22,0.0,58,42,73,35,67,35,29,68,70,78,51,72,36,36,61,39,79,0,1,0,1
28,62,63,0.0,1,3,0.00199128426797123,65,19,0.0,62,62,63,63,58,44,64,54,63,56,78,57,65,52,61,55,65,4,1,0,0
24,74,80,0.0797872340425532,1,3,0.06705462123653896,74,23,0.0,58,71,68,64,75,63,27,61,76,74,75,65,65,74,63,68,67,1,0,1,1
19,57,72,0.005319148936170213,1,2,0.0022826917218206786,77,19,0.0,56,45,60,45,55,43,48,58,57,56,53,66,34,48,59,50,52,0,1,0,1
23,63,72,0.0,1,2,0.00419450122965115,61,20,0.0,54,59,63,55,61,58,55,58,64,59,64,81,57,62,63,73,67,3,1,0,1
27,74,77,0.0673758865248227,1,3,0.049835089872707926,73,21,0.0,58,49,75,30,68,63,46,70,74,69,59,91,57,51,66,54,80,0,1,0,1
22,58,68,0.0,1,1,0.0010375871462821266,64,21,0.0,17,8,29,8,13,15,13,28,35,44,22,24,9,4,46,21,46,0,1,0,1
30,71,71,0.008865248226950355,1,3,0.011863815583234358,71,19,0.0,72,54,70,35,65,59,51,56,70,73,67,85,51,59,64,42,64,1,0,0,1
21,55,67,0.0017730496453900709,1,2,0.0011479687575887357,63,20,0.0,46,16,44,26,30,41,48,47,48,46,37,61,15,27,32,37,51,0,1,0,0
26,68,69,0.0017730496453900709,1,3,0.006565498240517116,69,20,0.0,67,46,65,44,70,70,63,55,66,58,67,77,63,65,40,37,62,1,1,0,1
17,66,86,0.008865248226950355,1,2,0.014512974254592978,79,21,0.0,36,20,66,31,34,26,34,48,55,59,49,62,28,25,39,46,63,0,0,0,0
21,66,80,0.005319148936170213,1,2,0.016279080035498727,71,20,0.0,60,44,68,55,67,64,50,64,66,63,69,76,64,58,69,53,47,0,1,0,0
34,61,61,0.0017730496453900709,1,2,0.00048567908974908055,64,23,0.0,59,26,57,21,48,56,24,58,59,57,35,68,26,51,56,17,60,0,0,0,1
24,65,68,0.008865248226950355,1,3,0.004357866014384932,69,20,0.0,51,49,67,46,66,68,64,65,70,66,57,77,51,61,61,41,62,2,0,0,1
20,66,78,0.014184397163120567,1,3,0.0047993924596113685,62,19,0.0,48,63,62,59,69,61,59,57,68,66,70,68,67,67,63,63,64,0,0,1,0
26,67,70,0.0017730496453900709,1,3,0.005682445350064242,63,20,0.0,48,71,60,58,64,37,33,31,74,59,68,67,65,67,59,59,56,0,0,0,1
22,66,74,0.0017730496453900709,1,3,0.0061239717952906786,66,19,0.0,60,50,68,34,67,66,66,55,63,55,72,74,62,57,48,38,50,2,1,0,1
18,55,77,0.0,1,2,0.0021281574659914254,68,21,0.0,43,33,58,33,54,40,34,51,53,56,53,53,40,41,44,41,47,0,0,0,1
27,63,64,0.0,1,2,0.004212162287460208,69,20,0.0,51,61,74,44,58,43,48,72,56,66,49,58,38,45,66,52,57,0,1,0,1
21,65,73,0.0035460992907801418,1,2,0.005240918904837805,68,21,0.0,67,22,62,27,62,20,28,51,64,62,30,67,15,59,48,37,65,0,0,1,1
23,57,64,0.0,1,2,0.0007108575768145633,60,21,0.0,48,23,49,29,55,28,24,45,58,48,36,64,28,40,43,31,56,0,1,0,0
22,53,64,0.0,1,1,0.00045477223858322993,67,21,0.0,13,9,28,7,6,13,13,28,15,53,19,45,5,11,26,19,25,0,1,0,1
24,66,71,0.005319148936170213,1,3,0.0047993924596113685,65,19,0.0,58,62,68,52,65,63,68,70,68,65,67,65,59,59,68,58,66,0,1,0,1
